square_id,total_internet_traffic
2472,94798.6289411
2473,99405.2481594
2474,35292.0877279
2475,21411.4195703
2476,25091.805202
2477,44624.2003617
2478,76872.9456596
2479,87804.389702
2480,127067.184985
2481,245254.361088
2482,264998.043452
2483,309672.483603
2484,420226.328669
2485,559269.851648
2486,568585.680346
2487,414591.530643
2488,344486.434608
2489,360050.193124
2490,383119.930235
2491,448262.735859
2492,408969.701434
2493,234504.385616
2494,221208.736174
2495,201053.89394
2496,186018.038206
2497,205771.843317
2498,181335.49613
2499,49970.2670891
2500,48449.6684432
2501,15041.2225974
2502,15041.2225974
2503,34492.4569092
2504,115797.657153
2505,115877.825211
2506,115894.010595
2507,122772.441004
2508,119269.610998
2509,114112.195097
2510,102734.322335
2511,103936.508415
2512,92418.6317825
2513,84478.5477295
2514,80329.1014888
2515,82860.5906153
2516,83914.7198911
2517,83816.488904
2518,101884.728965
2519,141829.916112
2520,132423.749866
2521,132423.749866
2522,132971.258512
2523,110173.083338
2524,95349.6394072
2525,121147.846905
2526,99844.9921273
2527,32065.8531473
2528,23047.2644851
2529,84475.6613312
2530,312356.517506
2531,384707.005352
2532,194122.480506
2533,188187.63402
2534,203001.714057
2535,212538.730089
2536,307739.325138
2537,555602.251387
2538,538938.74296
2539,542397.869963
2540,424986.058852
2541,394717.352463
2542,303409.314575
2543,269390.793134
2544,236499.578105
2545,203653.857746
2546,203653.857746
2547,168369.673795
2548,46626.4435222
2549,46581.1973922
2550,110492.002524
2551,108185.817973
2552,169867.294177
2553,372196.115702
2554,599286.78178
2555,574796.452276
2556,113865.513176
2557,37665.399443
2558,35700.3469644
2559,26934.1926121
2560,26934.1926121
2561,37420.8348853
2562,88422.3672397
2563,178381.315777
2564,212345.021819
2565,253737.526223
2566,276464.345464
2567,174094.017607
2568,63910.8556684
2569,49772.1950651
2570,54766.5818393
2571,77348.3668582
2572,46909.220229
2573,28745.2506391
2574,21411.4195703
2575,21411.4195703
2576,31585.6740062
2577,41270.2270336
2578,89802.4220493
2579,148027.985594
2580,171837.997315
2581,254622.613461
2582,310597.908393
2583,352655.050166
2584,549078.783619
2585,587343.885054
2586,591140.340979
2587,557682.049513
2588,388003.596254
2589,383107.645559
2590,383107.645559
2591,391999.254209
2592,240900.879149
2593,219717.409397
2594,191619.16897
2595,186018.038206
2596,195468.576622
2597,231323.751962
2598,226013.038883
2599,236305.494546
2600,215156.773599
2601,15041.2225974
2602,15041.2225974
2603,68768.719818
2604,120687.203469
2605,119520.641736
2606,115894.010595
2607,115894.010595
2608,115516.142133
2609,109572.615217
2610,92024.6477807
2611,87527.8510802
2612,91250.4059765
2613,79793.6227798
2614,75880.2205443
2615,84873.3372603
2616,83231.2809618
2617,85920.6665752
2618,134558.630253
2619,140089.632242
2620,132423.749866
2621,132423.749866
2622,132423.749866
2623,92527.6528423
2624,80904.3566151
2625,102319.333691
2626,121483.021887
2627,100507.039
2628,35683.5443636
2629,93755.7962029
2630,414645.232208
2631,516315.197699
2632,533470.815477
2633,421205.736469
2634,283536.439943
2635,213966.359581
2636,244970.592346
2637,456581.789336
2638,497658.909187
2639,480902.708129
2640,404759.247173
2641,328249.653718
2642,247592.939234
2643,228759.765451
2644,203653.857746
2645,203653.857746
2646,203653.857746
2647,157982.939722
2648,46581.1973922
2649,46581.1973922
2650,104223.80819
2651,108185.817973
2652,271184.334085
2653,510625.839699
2654,618552.93152
2655,648791.109879
2656,469125.30541
2657,261673.554285
2658,185591.838136
2659,65378.7430886
2660,39475.2697061
2661,46040.3610239
2662,137893.270308
2663,278291.067059
2664,279766.709884
2665,279193.506788
2666,277801.43031
2667,277031.43203
2668,228064.752378
2669,75805.888586
2670,51089.3421297
2671,47999.3995758
2672,52215.7739742
2673,32985.9879011
2674,45937.8940201
2675,63073.0820026
2676,92344.0569901
2677,114624.858296
2678,130365.34017
2679,173945.645801
2680,172253.416283
2681,214099.3861
2682,384501.816545
2683,384617.411511
2684,475030.20881
2685,514003.831581
2686,488848.250925
2687,499685.791885
2688,442811.76177
2689,390768.084363
2690,387474.697992
2691,294841.927288
2692,246939.405973
2693,230304.382591
2694,207617.963184
2695,191370.612469
2696,214726.172565
2697,227337.464378
2698,227635.185647
2699,235107.358106
2700,241326.490071
2701,18438.8693832
2702,22930.6024616
2703,93854.7671552
2704,125367.416504
2705,112213.118731
2706,115894.010595
2707,116473.09351
2708,107111.272113
2709,110578.479789
2710,98601.3572509
2711,85151.5006387
2712,103444.971962
2713,138469.00231
2714,138045.68062
2715,142180.298023
2716,284299.853308
2717,263242.218106
2718,173093.631009
2719,139517.420106
2720,132423.749866
2721,132423.749866
2722,132423.749866
2723,98163.8038316
2724,86023.1662492
2725,86738.3814361
2726,122757.89415
2727,127017.610701
2728,208571.915574
2729,236164.08153
2730,376573.973572
2731,519649.067574
2732,530825.099661
2733,511908.448189
2734,472990.088018
2735,350926.038572
2736,405063.241036
2737,400116.472149
2738,415749.397998
2739,311016.397757
2740,141152.846878
2741,123288.463112
2742,123279.921093
2743,121361.542761
2744,210968.966464
2745,203653.857746
2746,280696.860456
2747,150834.624656
2748,94210.9344168
2749,108094.058538
2750,159107.746415
2751,235878.833607
2752,255000.879004
2753,356488.421736
2754,495370.6091
2755,523061.182049
2756,384733.713067
2757,366144.170731
2758,364253.516068
2759,194973.319116
2760,38790.5588123
2761,67725.3544524
2762,185054.806193
2763,274841.875097
2764,279776.815421
2765,279491.296826
2766,278248.6768
2767,279776.815421
2768,279361.290472
2769,244157.427851
2770,92692.2730734
2771,90444.0654452
2772,101209.922112
2773,104489.555172
2774,142189.7039
2775,115984.509216
2776,119071.194084
2777,115790.245745
2778,124885.607577
2779,166424.19838
2780,159784.216079
2781,201772.027479
2782,457281.703394
2783,419490.805144
2784,460833.152399
2785,487041.28335
2786,489635.197947
2787,497102.5009
2788,469251.150072
2789,424990.588412
2790,333010.327103
2791,307606.89222
2792,275303.170048
2793,276183.923343
2794,283709.208456
2795,245484.21095
2796,168279.764263
2797,293275.482545
2798,296481.609794
2799,304802.727223
2800,279689.693282
2801,2045.76760503
2802,28750.9911348
2803,60345.3785284
2804,119363.496107
2805,128076.920335
2806,113176.147003
2807,107398.365263
2808,110046.177233
2809,98085.2560725
2810,92034.3012642
2811,103032.081115
2812,147121.830083
2813,156464.375945
2814,156483.116344
2815,162842.319759
2816,319671.187103
2817,243185.312994
2818,210021.085272
2819,139859.741447
2820,132423.749866
2821,132423.749866
2822,137994.723946
2823,122597.274125
2824,85958.7888482
2825,79996.5419415
2826,117242.297062
2827,150209.450235
2828,227226.334147
2829,249933.28601
2830,315265.079609
2831,358740.268032
2832,479434.102892
2833,526708.992661
2834,515323.736809
2835,534279.489855
2836,440319.119378
2837,388246.470398
2838,351468.301914
2839,133448.980612
2840,123146.546789
2841,123146.546789
2842,123066.51513
2843,114595.623047
2844,123810.371601
2845,146996.162142
2846,103765.944597
2847,74946.3461738
2848,87332.1097679
2849,128512.726971
2850,195837.675876
2851,254268.09186
2852,296363.181889
2853,299717.767518
2854,299996.762321
2855,324395.834591
2856,399004.116947
2857,366144.170731
2858,370409.929112
2859,194657.349922
2860,55805.0075624
2861,91164.9815128
2862,181385.753977
2863,194209.163244
2864,222274.021469
2865,264101.480392
2866,283689.433904
2867,282908.080119
2868,278997.302836
2869,251915.761551
2870,152071.977775
2871,143312.474968
2872,153503.343962
2873,140639.840366
2874,125463.190841
2875,118378.477054
2876,128619.180269
2877,118588.588801
2878,123363.8842
2879,177726.012506
2880,172361.112946
2881,372678.031332
2882,508236.673337
2883,512932.159268
2884,520888.334142
2885,485542.348543
2886,488757.401962
2887,488687.027607
2888,501303.397778
2889,469679.40358
2890,336536.773152
2891,233858.266766
2892,229531.963799
2893,276125.748955
2894,276183.923343
2895,298425.591311
2896,374619.503046
2897,374032.128009
2898,374032.128009
2899,366671.094412
2900,316447.734098
2901,9480.25704877
2902,19066.1426183
2903,15347.4046045
2904,85770.1077418
2905,125380.201275
2906,101656.694333
2907,108632.406053
2908,79710.4565365
2909,84987.5715044
2910,77208.2654216
2911,75565.5715368
2912,103231.959036
2913,142144.367784
2914,158396.379393
2915,156584.737237
2916,228640.908309
2917,235011.401993
2918,277807.13279
2919,397697.143703
2920,259633.754362
2921,193831.495765
2922,193724.448791
2923,173165.51202
2924,138122.543004
2925,88309.1104074
2926,110177.912851
2927,191123.886052
2928,249014.672791
2929,261669.069402
2930,317081.181935
2931,320781.600985
2932,336013.79446
2933,589220.88426
2934,639047.00201
2935,636863.039335
2936,718135.223951
2937,464240.601427
2938,356116.162459
2939,144689.862516
2940,123146.546789
2941,123146.546789
2942,124816.245942
2943,125004.39933
2944,92056.2148304
2945,74897.6846972
2946,74897.6846972
2947,74654.8658199
2948,74654.8658199
2949,112638.957506
2950,193044.123934
2951,295884.086377
2952,306442.64745
2953,299996.762321
2954,299996.762321
2955,325199.159618
2956,392588.548792
2957,386180.287413
2958,369601.478377
2959,141160.604248
2960,79720.9914124
2961,88910.988873
2962,157161.80606
2963,181190.098219
2964,181190.098219
2965,181190.098219
2966,204152.092433
2967,219005.182942
2968,198448.680603
2969,185883.251853
2970,168933.54644
2971,157695.471056
2972,152713.182115
2973,152713.182115
2974,143934.51538
2975,126751.333422
2976,118066.961494
2977,118504.378428
2978,172616.941355
2979,226868.511133
2980,226074.261041
2981,508236.673337
2982,508236.673337
2983,508236.673337
2984,552364.107897
2985,522531.856907
2986,503734.623995
2987,497622.435305
2988,367678.66741
2989,354656.098378
2990,307912.987592
2991,286679.910586
2992,225615.564516
2993,276160.224032
2994,276183.923343
2995,294089.233521
2996,324934.861596
2997,374032.128009
2998,374032.128009
2999,356858.991702
3000,292007.641263
3001,14286.7518086
3002,12966.4125815
3003,12966.4125815
3004,12966.4125815
3005,49851.2358493
3006,81600.375082
3007,80703.306792
3008,93419.4188266
3009,73519.8540466
3010,73519.8540466
3011,73519.8540466
3012,73387.3220609
3013,72709.2549261
3014,129156.886439
3015,214156.83157
3016,231832.692204
3017,450762.574918
3018,611657.058336
3019,354366.54491
3020,432934.018108
3021,455954.50162
3022,427495.652632
3023,234688.285339
3024,186125.135303
3025,85899.5619411
3026,62123.0141649
3027,189896.896033
3028,213853.892113
3029,235387.543294
3030,268812.819285
3031,324097.614387
3032,341117.724436
3033,427935.526717
3034,599089.293997
3035,595409.992058
3036,795250.066925
3037,727386.147623
3038,418611.15271
3039,320669.14008
3040,172891.075333
3041,130984.012657
3042,103200.076909
3043,64815.4665122
3044,51545.1934938
3045,82030.8690505
3046,74654.8658199
3047,74654.8658199
3048,74654.8658199
3049,144336.089754
3050,206330.568339
3051,266970.329316
3052,306796.813495
3053,306672.348175
3054,320499.461535
3055,373773.458332
3056,368449.665436
3057,368449.665436
3058,360084.903274
3059,193440.807907
3060,81775.3859277
3061,86783.8034978
3062,133287.682387
3063,181190.098219
3064,181190.098219
3065,181190.098219
3066,181190.098219
3067,181190.098219
3068,195680.340322
3069,218100.257973
3070,177255.555207
3071,157695.471056
3072,152713.182115
3073,152713.182115
3074,152713.182115
3075,153069.112497
3076,144115.483884
3077,158484.78498
3078,193766.363793
3079,198913.405194
3080,196678.369394
3081,515132.482303
3082,586826.021459
3083,617552.554377
3084,637816.346512
3085,645666.182193
3086,408771.870966
3087,317347.119056
3088,307397.365156
3089,306966.568191
3090,285761.772836
3091,276183.923343
3092,276183.923343
3093,276183.923343
3094,289122.796786
3095,351306.526566
3096,363423.96417
3097,374032.128009
3098,374027.813807
3099,366129.497958
3100,298272.990471
3101,12966.4125815
3102,12966.4125815
3103,12966.4125815
3104,20968.5725653
3105,31018.0443585
3106,63864.3576598
3107,73519.8540466
3108,73519.8540466
3109,73519.8540466
3110,73519.8540466
3111,73516.8263624
3112,73341.6068056
3113,72819.2250382
3114,91795.9209852
3115,191206.555206
3116,298865.264086
3117,661788.369072
3118,923805.252198
3119,598802.769085
3120,488309.524593
3121,460217.658852
3122,390376.5957
3123,196096.759676
3124,109947.586572
3125,103057.097406
3126,101276.888182
3127,179003.470465
3128,174011.566695
3129,176574.418424
3130,396452.844622
3131,385398.513689
3132,326228.523209
3133,372368.30896
3134,606533.046623
3135,703820.209782
3136,699023.142181
3137,590302.592379
3138,379977.75038
3139,379977.75038
3140,383767.429497
3141,176116.332281
3142,43026.064158
3143,12783.23597
3144,12783.23597
3145,63233.7923479
3146,74866.7629323
3147,74654.8658199
3148,74654.8658199
3149,142037.471182
3150,227149.535427
3151,240874.435272
3152,316543.908473
3153,520508.269747
3154,487315.372353
3155,393485.232613
3156,368449.665436
3157,368449.665436
3158,356791.858905
3159,124419.274383
3160,71999.9414201
3161,71999.9414201
3162,118130.823823
3163,226864.588209
3164,235224.412713
3165,233359.43836
3166,221290.744378
3167,227434.952643
3168,242191.301169
3169,206455.155248
3170,183156.118303
3171,157563.237724
3172,152113.15947
3173,151693.234274
3174,151327.1208
3175,151255.25515
3176,150691.456517
3177,151782.946451
3178,172650.327403
3179,161493.277547
3180,99574.6838961
3181,481153.748141
3182,698487.045479
3183,698470.239792
3184,738089.472984
3185,744476.473869
3186,400777.162921
3187,307379.336661
3188,307225.508181
3189,307494.233496
3190,286853.052501
3191,276183.923343
3192,276183.923343
3193,276183.923343
3194,314479.083901
3195,378887.993737
3196,374032.128009
3197,365416.402707
3198,385878.893186
3199,351839.891373
3200,300454.417137
3201,14209.0976863
3202,12966.4125815
3203,12966.4125815
3204,16208.7551707
3205,18842.8123261
3206,43873.2755823
3207,72920.7886995
3208,73519.8540466
3209,73519.8540466
3210,73519.8540466
3211,77264.0986898
3212,72723.6467719
3213,73145.5343722
3214,73308.0468768
3215,76033.0401776
3216,331882.776966
3217,606554.288888
3218,824636.573329
3219,681726.789352
3220,533168.896426
3221,471390.350197
3222,397183.725807
3223,197901.84955
3224,100653.024605
3225,181347.057152
3226,336317.640853
3227,176662.501625
3228,172345.927708
3229,220257.865948
3230,499850.285576
3231,511305.993671
3232,489574.536524
3233,548953.078083
3234,732211.124752
3235,721873.790916
3236,699734.170437
3237,521847.6255
3238,342384.094187
3239,338191.931746
3240,294865.942286
3241,141156.360754
3242,12783.23597
3243,12783.23597
3244,12783.23597
3245,41235.9166583
3246,95967.8307352
3247,104823.093132
3248,104823.093132
3249,167150.888288
3250,228662.804805
3251,282982.217771
3252,410252.910654
3253,879779.141483
3254,707213.15126
3255,542775.366268
3256,474336.552048
3257,401928.949667
3258,430782.424784
3259,146060.812886
3260,71999.9414201
3261,71999.9414201
3262,105047.448764
3263,231607.135997
3264,245761.052612
3265,242758.375779
3266,234779.740902
3267,230323.220723
3268,247759.134104
3269,197465.160453
3270,185076.878766
3271,158983.59729
3272,153254.231894
3273,152618.046273
3274,151170.037239
3275,150691.456517
3276,150691.456517
3277,150691.456517
3278,152143.225533
3279,238276.748326
3280,194561.020896
3281,523817.292316
3282,698487.045479
3283,717833.720944
3284,741989.186449
3285,759313.856253
3286,595584.748853
3287,307170.580298
3288,307490.462881
3289,307577.894104
3290,299690.11137
3291,276183.923343
3292,276183.923343
3293,287328.177614
3294,361099.050038
3295,374032.128009
3296,374032.128009
3297,353523.176413
3298,338134.9951
3299,309790.144951
3300,304998.149428
3301,14324.4935623
3302,14225.3594873
3303,12966.4125815
3304,12966.4125815
3305,12966.4125815
3306,15914.1276627
3307,55202.5300361
3308,73519.8540466
3309,79991.2275572
3310,80810.4460294
3311,65763.9349265
3312,53762.2637607
3313,67208.4536374
3314,79053.1802897
3315,121154.068105
3316,144776.908275
3317,213111.984759
3318,521933.538594
3319,548120.429196
3320,511924.784825
3321,519514.443344
3322,462276.418501
3323,417252.370994
3324,296292.393762
3325,435390.715527
3326,528759.124674
3327,274271.567527
3328,180376.944401
3329,213795.380447
3330,479028.590446
3331,559416.812582
3332,594642.03199
3333,736435.501945
3334,801190.285328
3335,784094.061512
3336,891490.391121
3337,792872.791191
3338,266757.918655
3339,266757.918655
3340,264785.252365
3341,131315.469483
3342,12783.23597
3343,12783.23597
3344,12783.23597
3345,48078.7721308
3346,238330.293074
3347,213770.391977
3348,213770.391977
3349,265686.48011
3350,424827.029875
3351,405269.5877
3352,765521.90406
3353,875407.104988
3354,724490.843376
3355,443095.086962
3356,452509.725656
3357,512536.627027
3358,468354.334657
3359,345184.752172
3360,100867.097122
3361,95350.6950727
3362,150197.865473
3363,360507.576234
3364,373221.483972
3365,373221.483972
3366,373221.483972
3367,579717.577272
3368,549529.98502
3369,329782.864895
3370,241758.651686
3371,163020.229808
3372,162663.187551
3373,190694.063858
3374,150665.788547
3375,150691.456517
3376,150691.456517
3377,150691.456517
3378,150691.456517
3379,582049.034521
3380,667417.766474
3381,704317.23107
3382,671901.161153
3383,589524.902907
3384,587077.619102
3385,759319.977533
3386,773803.261791
3387,342550.32123
3388,311503.939721
3389,311503.939721
3390,313990.010554
3391,246956.718504
3392,246956.718504
3393,290074.67368
3394,378870.615719
3395,374032.128009
3396,374032.128009
3397,390732.707049
3398,307151.85147
3399,192586.015777
3400,167537.57368
3401,13232.9117611
3402,14351.013081
3403,14257.1272108
3404,14213.743697
3405,12966.4125815
3406,12966.4125815
3407,26307.1992743
3408,80119.7446747
3409,85109.2877011
3410,82960.4265864
3411,70064.2305305
3412,64420.0530739
3413,132688.909742
3414,152034.320745
3415,142944.643235
3416,142958.09477
3417,203486.773624
3418,521933.538594
3419,392503.646674
3420,239897.002244
3421,350248.823597
3422,446341.209354
3423,440465.259481
3424,371182.779005
3425,340897.29565
3426,486606.612946
3427,501689.626204
3428,407115.110378
3429,381784.036352
3430,234943.503077
3431,538156.744896
3432,1081119.25952
3433,903666.021126
3434,801190.285328
3435,826046.543957
3436,1225082.11039
3437,1158406.10821
3438,618992.244167
3439,266623.641359
3440,270810.254868
3441,108855.094451
3442,12783.23597
3443,12783.23597
3444,43493.2416751
3445,117350.725359
3446,220244.60241
3447,213770.391977
3448,225369.448646
3449,337149.996136
3450,396164.263065
3451,636391.400246
3452,752195.925903
3453,957443.502251
3454,780123.153778
3455,532883.137196
3456,399981.473319
3457,327727.979002
3458,580248.954775
3459,404013.043961
3460,188460.280624
3461,142698.899529
3462,399495.767759
3463,699051.668598
3464,517955.7609
3465,409286.341721
3466,503427.401226
3467,704784.707891
3468,355278.472546
3469,414978.510393
3470,483207.839403
3471,424979.642445
3472,440641.381159
3473,171027.900965
3474,150962.12388
3475,150691.456517
3476,150691.456517
3477,150691.456517
3478,150691.456517
3479,581548.22138
3480,665917.186335
3481,665913.122042
3482,605683.71192
3483,569482.856169
3484,530992.051683
3485,538257.929024
3486,560363.421059
3487,329959.614585
3488,343903.618361
3489,343650.578586
3490,224879.937167
3491,172947.54478
3492,172947.54478
3493,191087.594091
3494,332263.887936
3495,377366.543083
3496,403978.469424
3497,347226.250784
3498,208816.863086
3499,176631.878727
3500,147330.036863
3501,13108.9750363
3502,13286.388506
3503,13286.388506
3504,25256.6274825
3505,14227.1748642
3506,14211.2804759
3507,15336.6648599
3508,47671.2268311
3509,61520.8238645
3510,59806.415961
3511,61738.6215215
3512,76565.1186924
3513,126863.438103
3514,166067.826883
3515,160376.806496
3516,159508.7425
3517,152594.697449
3518,283676.621186
3519,122277.073736
3520,87021.8138995
3521,88682.1263594
3522,353369.370709
3523,420653.841146
3524,345834.246398
3525,366784.059736
3526,417481.582813
3527,412686.939999
3528,435326.546775
3529,427331.274956
3530,254772.803235
3531,247669.322146
3532,1034476.71216
3533,1176623.3258
3534,1070238.60325
3535,1067391.6739
3536,1172527.57002
3537,1111731.20559
3538,690069.164833
3539,365559.061769
3540,224352.413075
3541,57615.4200487
3542,58990.0810833
3543,135070.797728
3544,204602.323441
3545,257427.911036
3546,267606.549738
3547,501955.120924
3548,639989.482454
3549,737439.509636
3550,713952.472103
3551,768421.685375
3552,647522.880367
3553,922625.237621
3554,814981.031639
3555,730658.063972
3556,487167.710836
3557,93822.4974568
3558,1705348.71941
3559,1231409.4893
3560,335131.096771
3561,140137.975201
3562,449361.78495
3563,896420.456469
3564,867457.495781
3565,682992.233675
3566,685139.34248
3567,385229.174255
3568,400131.589364
3569,455332.288855
3570,465337.956642
3571,445501.061899
3572,592254.322515
3573,470496.666803
3574,239124.285868
3575,177262.652802
3576,150691.456517
3577,196754.09703
3578,404880.122862
3579,620340.739762
3580,690023.969713
3581,674272.653433
3582,416291.363441
3583,345688.395833
3584,330747.681611
3585,281947.803072
3586,230078.140914
3587,219449.257422
3588,255484.704662
3589,303688.842186
3590,172947.54478
3591,172925.620181
3592,172816.286444
3593,172947.54478
3594,226726.852138
3595,332563.627532
3596,375872.964211
3597,222186.532231
3598,198542.802752
3599,170318.395487
3600,153881.331326
3601,13286.388506
3602,13286.388506
3603,13286.388506
3604,16211.874991
3605,13286.388506
3606,39621.627146
3607,73420.8584843
3608,82666.2637625
3609,56758.1862123
3610,54076.8235575
3611,54099.9804214
3612,53313.1871948
3613,49586.9977272
3614,120986.181736
3615,159315.627786
3616,159523.447737
3617,204935.16047
3618,137010.698494
3619,95269.42418
3620,87021.8138995
3621,91414.1875114
3622,271918.232685
3623,401802.136372
3624,406068.205569
3625,597942.133665
3626,592565.693028
3627,511715.162602
3628,500512.17385
3629,457153.442391
3630,367009.436161
3631,351080.829754
3632,630727.376764
3633,1204147.4506
3634,1247769.09748
3635,1061693.95531
3636,960689.060413
3637,680814.055202
3638,534662.568048
3639,461197.29986
3640,247570.990296
3641,91323.3639107
3642,233373.537596
3643,245014.373946
3644,248204.240699
3645,248204.240699
3646,248204.240699
3647,729582.006134
3648,772047.359219
3649,995954.35191
3650,1222525.41755
3651,1136946.84927
3652,886854.869713
3653,883741.011261
3654,886756.928761
3655,1103036.13522
3656,1627732.50588
3657,867935.824997
3658,1779029.13833
3659,1656563.10523
3660,928496.662086
3661,464667.43647
3662,598104.987999
3663,791202.028328
3664,848142.723137
3665,784434.665422
3666,551325.232046
3667,454944.106997
3668,702486.450569
3669,528355.555716
3670,511282.252369
3671,675972.86705
3672,802264.351864
3673,931036.475632
3674,979316.674923
3675,795660.081547
3676,571175.264876
3677,554905.326242
3678,555163.116455
3679,555163.116455
3680,588939.932941
3681,529779.89319
3682,312491.976456
3683,193686.53196
3684,203546.726435
3685,384398.385231
3686,268888.781257
3687,225788.241072
3688,225448.342968
3689,249877.731026
3690,172947.54478
3691,172947.54478
3692,172662.131282
3693,174172.332781
3694,247440.485789
3695,300316.124043
3696,355104.816323
3697,219287.164674
3698,198542.802752
3699,184580.027088
3700,142613.576271
3701,13286.388506
3702,13286.388506
3703,13286.388506
3704,14818.6364795
3705,46928.4642115
3706,76304.4271519
3707,77149.2049456
3708,87925.2711494
3709,66421.180804
3710,60193.2554684
3711,62725.4810402
3712,100189.3103
3713,53191.6367251
3714,61303.0866234
3715,124249.052495
3716,144400.482088
3717,148407.7475
3718,116389.07335
3719,87021.8138995
3720,91382.5092945
3721,97765.5371323
3722,110852.304486
3723,231270.956756
3724,417758.148525
3725,509654.802032
3726,577460.019787
3727,592526.559977
3728,629638.640026
3729,683275.421139
3730,510389.838864
3731,406197.552159
3732,527986.936842
3733,819945.369215
3734,811474.332317
3735,968915.285339
3736,960794.559017
3737,714607.139111
3738,396280.179913
3739,232503.499021
3740,168413.023243
3741,172104.265708
3742,224936.11691
3743,295983.318937
3744,271253.814726
3745,248204.240699
3746,369128.524023
3747,962344.826935
3748,1303706.95818
3749,1145975.09652
3750,1282811.04687
3751,1362578.33122
3752,1058669.15015
3753,927888.983349
3754,1118637.0891
3755,1340316.04687
3756,2341427.18999
3757,2606986.11063
3758,1820829.77449
3759,1131788.56117
3760,1163860.40273
3761,854307.592274
3762,771707.328068
3763,1233278.93126
3764,1633538.3194
3765,865028.649048
3766,544645.295923
3767,598427.738411
3768,775044.581776
3769,715059.600199
3770,500837.655304
3771,1013110.73452
3772,1041147.00829
3773,900879.682419
3774,905134.884556
3775,973467.856926
3776,818831.383522
3777,584598.851387
3778,555163.116455
3779,555163.116455
3780,555163.116455
3781,533269.901001
3782,206846.85509
3783,146758.494024
3784,173556.413886
3785,251776.613329
3786,253675.642612
3787,226116.722694
3788,226721.962994
3789,242714.629463
3790,172947.54478
3791,172947.54478
3792,161506.164124
3793,163388.757148
3794,267069.894225
3795,289221.388211
3796,297895.253603
3797,192595.579406
3798,173921.448816
3799,161716.602808
3800,144898.705551
3801,13286.388506
3802,13286.388506
3803,13286.388506
3804,27455.4202037
3805,74967.3353655
3806,77149.2049456
3807,77149.2049456
3808,86898.3378522
3809,83783.3854671
3810,53986.0168753
3811,39500.9000122
3812,49458.0036681
3813,46984.743588
3814,57961.266148
3815,56216.4256564
3816,124484.630439
3817,151822.712735
3818,113302.815564
3819,87021.8138995
3820,95315.6170893
3821,99121.2040062
3822,113782.222161
3823,349125.936501
3824,361608.061758
3825,351087.323627
3826,369374.922428
3827,652610.792982
3828,680900.624884
3829,627722.219693
3830,465592.811512
3831,461571.867772
3832,493731.53008
3833,498294.825401
3834,448278.764494
3835,563850.843256
3836,537074.797224
3837,411163.342081
3838,197180.259263
3839,196798.568782
3840,199950.05583
3841,214073.270557
3842,194588.535021
3843,344973.122816
3844,565669.365974
3845,889685.163288
3846,1208470.22437
3847,1313473.77188
3848,1530324.71729
3849,1214503.14186
3850,1298748.2616
3851,1346755.94698
3852,1436773.50119
3853,1443779.03654
3854,1711310.07139
3855,1821835.32377
3856,2776637.74998
3857,2718877.40429
3858,1926430.06803
3859,1306455.68385
3860,1251237.84453
3861,969811.500347
3862,1667713.23474
3863,1821516.23269
3864,1494820.51117
3865,966802.244095
3866,804996.218533
3867,790545.661327
3868,1374109.66771
3869,1970610.09323
3870,1021432.83624
3871,1391708.56962
3872,1448334.89433
3873,777252.883389
3874,892622.807908
3875,927039.434242
3876,869546.070698
3877,667212.643131
3878,567249.435244
3879,563939.982843
3880,559310.768011
3881,539178.702282
3882,306930.651646
3883,235384.826735
3884,281559.102587
3885,259301.76054
3886,245465.517309
3887,230814.832626
3888,222782.076474
3889,228457.610456
3890,179288.533641
3891,167343.56601
3892,148072.764204
3893,129945.374065
3894,142649.005953
3895,138124.604731
3896,143865.285003
3897,159995.160301
3898,158217.32544
3899,156142.980185
3900,167518.356369
3901,13286.388506
3902,13286.388506
3903,15238.6052074
3904,58056.6635239
3905,77001.8840361
3906,77067.8727374
3907,77531.1279583
3908,77658.5178676
3909,86720.8457932
3910,62449.645774
3911,53479.4448375
3912,50091.7828768
3913,47408.8456308
3914,51663.7554376
3915,52142.6467988
3916,62925.9998164
3917,214840.626252
3918,132056.78746
3919,86951.8129036
3920,104116.918771
3921,113216.328144
3922,173000.962501
3923,263953.089711
3924,294071.762622
3925,323866.229258
3926,333643.622818
3927,675184.939713
3928,698106.257044
3929,806040.155811
3930,660995.633816
3931,492036.795095
3932,522103.645271
3933,444369.411602
3934,289287.525862
3935,246134.739165
3936,180628.142399
3937,263265.713673
3938,207521.321862
3939,208396.783094
3940,221096.815236
3941,207508.028951
3942,218589.337626
3943,353830.525515
3944,574798.629236
3945,598522.768879
3946,863732.662868
3947,1140884.3191
3948,1128091.84143
3949,1140483.21367
3950,1105690.33849
3951,841574.009418
3952,1306256.61517
3953,2212090.8298
3954,2075529.5866
3955,2026220.24314
3956,2376770.60233
3957,2196318.11059
3958,1602931.74593
3959,1953465.99918
3960,1743609.01257
3961,1169489.90261
3962,2148713.04154
3963,2005865.16551
3964,1239782.20856
3965,1211053.15711
3966,1058270.29495
3967,1041505.11908
3968,1365087.84296
3969,1917913.46239
3970,1218767.19093
3971,1009449.00167
3972,1005201.85749
3973,706102.319208
3974,689096.734083
3975,648584.686209
3976,382148.641895
3977,275417.99381
3978,309900.589079
3979,266163.590495
3980,274462.278966
3981,331930.410544
3982,357002.507465
3983,312129.399752
3984,320730.296711
3985,272376.551444
3986,279607.87771
3987,196924.562836
